id,tag,value
ebsco_EBSCOhost18html_35,doi,10.1002/asi.23442
ebsco_EBSCOhost18html_36,doi,10.1080/00031305.2015.1069760
ebsco_EBSCOhost18html_37,doi,10.1016/j.compedu.2015.10.009
ebsco_EBSCOhost18html_38,doi,10.1177/0165551515602846
ebsco_EBSCOhost18html_39,doi,10.1353/elh.2016.0011
ebsco_EBSCOhost18html_40,doi,10.1162/DAED_a_00362
ebsco_EBSCOhost18html_41,doi,10.1086/684083
ebsco_EBSCOhost18html_42,doi,10.1111/1468-2346.12790
ebsco_EBSCOhost18html_43,doi,10.1177/0038038516650593
ebsco_EBSCOhost18html_44,doi,10.1080/17538963.2016.1211384
ebsco_EBSCOhost18html_45,doi,10.1016/j.ssresearch.2016.04.016
ebsco_EBSCOhost18html_46,doi,10.1016/j.ssresearch.2016.04.009
ebsco_EBSCOhost18html_47,doi,10.1016/j.ssresearch.2016.04.017
ebsco_EBSCOhost18html_48,doi,10.1177/0308518X16648152
ebsco_EBSCOhost18html_49,doi,10.1177/0042098016642962
ebsco_EBSCOhost18html_50,doi,10.1037/apl0000108
ebsco_EBSCOhost19html_1,doi,10.1257/aer.p20161027
ebsco_EBSCOhost19html_2,doi,10.1016/j.orbis.2016.02.002
ebsco_EBSCOhost19html_3,doi,10.1037/xge0000139
ebsco_EBSCOhost19html_8,doi,10.1017/S0892679415000362
ebsco_EBSCOhost19html_9,doi,10.1016/j.jenvman.2015.09.009
ebsco_EBSCOhost19html_10,doi,10.1177/0735275116664380
ebsco_EBSCOhost19html_11,doi,10.1057/biosoc.2015.33
ebsco_EBSCOhost19html_12,doi,10.1057/biosoc.2015.47
ebsco_EBSCOhost19html_13,doi,10.1057/biosoc.2016.16
ebsco_EBSCOhost19html_14,doi,10.1080/1369118X.2015.1093525
ebsco_EBSCOhost19html_15,doi,10.1017/S0003975616000126
ebsco_EBSCOhost19html_16,doi,10.1093/jhuman/huw011
ebsco_EBSCOhost19html_17,doi,10.1080/1369118X.2016.1153125
ebsco_EBSCOhost19html_18,doi,10.1080/01972243.2016.1153010
ebsco_EBSCOhost19html_19,doi,10.7227/IJS.0013
ebsco_EBSCOhost19html_20,doi,10.1080/01972243.2016.1130502
ebsco_EBSCOhost19html_21,doi,10.1177/1461444814541526
ebsco_EBSCOhost19html_22,doi,10.1080/02699052.2016.1219055
ebsco_EBSCOhost19html_23,doi,10.1126/science.353.6307.1484
ebsco_EBSCOhost19html_24,doi,10.1017/iop.2016.70
ebsco_EBSCOhost19html_25,doi,10.1017/iop.2016.6
ebsco_EBSCOhost19html_26,doi,10.1017/iop.2015.84
ebsco_EBSCOhost19html_27,doi,10.1017/iop.2015.40
ebsco_EBSCOhost19html_28,doi,10.1016/j.ipm.2019.102078
ebsco_EBSCOhost19html_29,doi,10.1093/jjfinec/nbz023
ebsco_EBSCOhost19html_30,doi,10.2105/AJPH.2017.303844
ebsco_EBSCOhost19html_31,doi,10.1111/1467-8322.12344
ebsco_EBSCOhost19html_32,doi,10.3928/00220124-20170119-04
ebsco_EBSCOhost19html_33,doi,10.1287/inte.2018.0946
ebsco_EBSCOhost19html_34,doi,10.1080/01972243.2019.1574523
ebsco_EBSCOhost19html_35,doi,10.1016/j.chb.2015.06.004
ebsco_EBSCOhost19html_36,doi,10.1002/asi.23358
ebsco_EBSCOhost19html_37,doi,10.1016/j.compedu.2015.08.007
ebsco_EBSCOhost19html_38,doi,10.1177/0165551515577912
ebsco_EBSCOhost19html_39,doi,10.1177/0022427815577835
ebsco_EBSCOhost19html_41,doi,10.1016/j.chb.2015.01.075
ebsco_EBSCOhost19html_43,doi,10.1080/01587919.2015.1019968
ebsco_EBSCOhost19html_44,doi,10.1080/00031305.2015.1028231
ebsco_EBSCOhost19html_45,doi,10.1080/17439884.2014.921628
ebsco_EBSCOhost19html_46,doi,10.1016/j.ipm.2014.08.007
ebsco_EBSCOhost19html_47,doi,10.1108/JD-02-2014-0026
ebsco_EBSCOhost19html_48,doi,10.1080/00049670.2014.974004
ebsco_EBSCOhost19html_49,doi,10.1162/LEON_a_01347
ebsco_EBSCOhost19html_50,doi,10.1017/S0003598X00115297
ebsco_EBSCOhost2html_1,doi,10.1002/per.2303
ebsco_EBSCOhost2html_2,doi,10.1002/per.2261
ebsco_EBSCOhost2html_3,doi,10.1002/per.2254
ebsco_EBSCOhost2html_4,doi,10.1111/epi.16633
ebsco_EBSCOhost2html_5,doi,10.4185/RLCS-2015-1076en
ebsco_EBSCOhost2html_6,doi,10.1080/00045608.2015.1018773
ebsco_EBSCOhost2html_7,doi,10.5334/jime.570
ebsco_EBSCOhost2html_8,doi,10.1007/s11245-018-9557-1
ebsco_EBSCOhost2html_9,doi,10.2224/sbp.9829
ebsco_EBSCOhost2html_10,doi,10.5565/rev/athenea.2634
ebsco_EBSCOhost2html_11,doi,10.1080/24694452.2019.1625747
ebsco_EBSCOhost2html_12,doi,10.1111/bjet.12862
ebsco_EBSCOhost2html_13,doi,10.24908/ss.v17i5.8688
ebsco_EBSCOhost2html_14,doi,10.1485/AIS_2018/11_3434232
ebsco_EBSCOhost2html_15,doi,10.1485/AIS_2018/11_3434200
ebsco_EBSCOhost2html_16,doi,10.1485/AIS_2018/11_3434198
ebsco_EBSCOhost2html_17,doi,10.1093/llc/fqz083
ebsco_EBSCOhost2html_18,doi,10.1007/s11135-019-00927-0
ebsco_EBSCOhost2html_19,doi,10.1080/00330124.2017.1326085
ebsco_EBSCOhost2html_20,doi,10.1080/00330124.2017.1326084
ebsco_EBSCOhost2html_21,doi,10.3233/EFI-190259
ebsco_EBSCOhost2html_22,doi,10.1016/j.shpsa.2019.09.002
ebsco_EBSCOhost2html_23,doi,10.1093/jsh/shy118
ebsco_EBSCOhost2html_24,doi,10.1002/sres.2707
ebsco_EBSCOhost2html_25,doi,10.1080/23812346.2020.1744923
ebsco_EBSCOhost2html_26,doi,10.1002/polq.13032
ebsco_EBSCOhost2html_27,doi,10.1111/cag.12573
ebsco_EBSCOhost2html_28,doi,10.1007/s11205-020-02363-2
ebsco_EBSCOhost2html_30,doi,10.1080/0144929X.2019.1616223
ebsco_EBSCOhost2html_31,doi,10.24290/1029-3736-2019-25-4-77-94
ebsco_EBSCOhost2html_32,doi,10.1016/j.acalib.2018.11.012
ebsco_EBSCOhost2html_33,doi,10.24908/ss.v17i3/4.12330
ebsco_EBSCOhost2html_34,doi,10.1007/s11136-019-02132-w
ebsco_EBSCOhost2html_36,doi,10.2298/SOC1803557P
ebsco_EBSCOhost2html_37,doi,10.1007/s11577-017-0450-5
ebsco_EBSCOhost2html_38,doi,10.1080/00045608.2015.1039105
ebsco_EBSCOhost2html_40,doi,10.1080/15228835.2019.1614513
ebsco_EBSCOhost2html_41,doi,10.1002/car.2547
ebsco_EBSCOhost2html_42,doi,10.1017/S0020859017000037
ebsco_EBSCOhost2html_43,doi,10.1007/s10072-019-3730-1
ebsco_EBSCOhost2html_44,doi,10.1080/15427560.2018.1506786
ebsco_EBSCOhost2html_47,doi,10.1108/LHT-01-2019-0024
ebsco_EBSCOhost2html_48,doi,10.1080/09620214.2020.1720518
ebsco_EBSCOhost2html_49,doi,10.1080/17543266.2020.1732482
ebsco_EBSCOhost2html_50,doi,10.1080/00934690.2020.1714307
ebsco_EBSCOhost22html_1,doi,10.1086/669891
ebsco_EBSCOhost22html_2,doi,10.1080/08838151.2012.761702
ebsco_EBSCOhost22html_3,doi,10.1177/0759106313497855
ebsco_EBSCOhost22html_4,doi,10.1093/ijpor/edt019
ebsco_EBSCOhost22html_5,doi,10.1177/0263276413482382
ebsco_EBSCOhost23html_1,doi,10.1038/nn.3856
ebsco_EBSCOhost23html_2,doi,10.1038/nn.3830
ebsco_EBSCOhost23html_4,doi,10.1038/505289a
ebsco_EBSCOhost23html_5,doi,10.3928/01484834-20160216-01
ebsco_EBSCOhost23html_6,doi,10.1177/0165551515604550
ebsco_EBSCOhost23html_7,doi,10.1086/687213
ebsco_EBSCOhost23html_8,doi,10.1257/aer.106.5.xi
ebsco_EBSCOhost23html_9,doi,10.1126/science.aah4776
ebsco_EBSCOhost23html_10,doi,10.1126/science.aaf6758
ebsco_EBSCOhost23html_11,doi,10.1126/science.aag1520
ebsco_EBSCOhost23html_12,doi,10.1126/science.aaf1578
ebsco_EBSCOhost23html_13,doi,10.1089/cyber.2013.1530
ebsco_EBSCOhost23html_14,doi,10.1111/0004-5608.00242
ebsco_EBSCOhost23html_16,doi,10.1038/502038d
ebsco_EBSCOhost23html_17,doi,10.1287/inte.2013.0686
ebsco_EBSCOhost23html_18,doi,10.1126/science.357.6346.23
ebsco_EBSCOhost23html_20,doi,10.3928/00220124-20150220-10
ebsco_EBSCOhost23html_21,doi,10.1177/0163443715594870
ebsco_EBSCOhost23html_22,doi,10.1126/science.350.6260.493
ebsco_EBSCOhost23html_23,doi,10.1126/science.1180598
ebsco_EBSCOhost23html_24,doi,10.1002/pam.21945
ebsco_EBSCOhost23html_25,doi,10.1093/em/caw055
ebsco_EBSCOhost23html_26,doi,10.1016/j.jaac.2016.07.303
ebsco_EBSCOhost23html_27,doi,10.1016/j.jaac.2016.07.302
ebsco_EBSCOhost23html_28,doi,10.1016/j.jaac.2016.07.305
ebsco_EBSCOhost23html_29,doi,10.1016/j.jaac.2016.07.306
ebsco_EBSCOhost23html_30,doi,10.1037/apl0000127
ebsco_EBSCOhost23html_31,doi,10.1017/S0892679415000489
ebsco_EBSCOhost23html_32,doi,10.1080/1369118X.2015.1112619
ebsco_EBSCOhost23html_33,doi,10.1089/cyber.2016.29039.bkw
ebsco_EBSCOhost23html_34,doi,10.1126/science.aag1520
ebsco_EBSCOhost23html_35,doi,10.1126/science.aag1520
ebsco_EBSCOhost23html_36,doi,10.1089/cyber.2016.29031.csi
ebsco_EBSCOhost23html_37,doi,10.1111/puar.12260
ebsco_EBSCOhost23html_38,doi,10.1126/science.1251122
ebsco_EBSCOhost23html_40,doi,10.1017/S0140525X1300191X
ebsco_EBSCOhost23html_41,doi,10.1017/S0140525X13001908
ebsco_EBSCOhost23html_42,doi,10.1017/S0140525X1300188X
ebsco_EBSCOhost23html_43,doi,10.1017/S0140525X13001854
ebsco_EBSCOhost23html_44,doi,10.1017/S0140525X13001830
ebsco_EBSCOhost23html_45,doi,10.1017/S0140525X13001817
ebsco_EBSCOhost23html_46,doi,10.1177/0038040713503305
ebsco_EBSCOhost23html_48,doi,10.1126/science.1232329
ebsco_EBSCOhost23html_49,doi,10.1002/pam.21872
ebsco_EBSCOhost23html_50,doi,10.1177/0022146515600694
ebsco_EBSCOhost24html_1,doi,10.1002/sres.2328
ebsco_EBSCOhost24html_2,doi,10.1089/cyber.2015.28999.csi
ebsco_EBSCOhost24html_3,doi,10.1126/science.348.6238.981-a
ebsco_EBSCOhost24html_5,doi,10.1126/science.347.6222.620-b
ebsco_EBSCOhost24html_6,doi,10.1038/456029c
ebsco_EBSCOhost24html_8,doi,10.1126/science.345.6193.148-a
ebsco_EBSCOhost24html_9,doi,10.1126/science.343.6172.730-a
ebsco_EBSCOhost24html_10,doi,10.1017/S0140525X13001763
ebsco_EBSCOhost24html_11,doi,10.5860/CHOICE.50-5095
ebsco_EBSCOhost24html_12,doi,10.1287/inte.1120.0667
ebsco_EBSCOhost24html_13,doi,10.1126/science.342.6158.577
ebsco_EBSCOhost24html_14,doi,10.5860/CHOICE.190296
ebsco_EBSCOhost24html_15,doi,10.5860/CHOICE.51-3557
ebsco_EBSCOhost24html_16,doi,10.5860/CHOICE.50-6804
ebsco_EBSCOhost24html_17,doi,10.1126/science.1261092
ebsco_EBSCOhost24html_18,doi,10.5860/CHOICE.51-1589
ebsco_EBSCOhost24html_19,doi,10.5860/CHOICE.50-3938
ebsco_EBSCOhost3html_1,doi,10.1080/00934690.2020.1713435
ebsco_EBSCOhost3html_2,doi,10.1080/00934690.2020.1713284
ebsco_EBSCOhost3html_3,doi,10.1080/00934690.2020.1713281
ebsco_EBSCOhost3html_4,doi,10.1093/jahist/jaz681
ebsco_EBSCOhost3html_5,doi,10.22363/2313-2272-2020-20-2-239-251
ebsco_EBSCOhost3html_7,doi,10.1080/1369118X.2018.1521457
ebsco_EBSCOhost3html_8,doi,10.1080/23754931.2020.1747524
ebsco_EBSCOhost3html_9,doi,10.1080/13645579.2019.1649832
ebsco_EBSCOhost3html_10,doi,10.1080/1081602X.2019.1647264
ebsco_EBSCOhost3html_11,doi,10.1162/neco_a_01273
ebsco_EBSCOhost3html_12,doi,10.1111/epi.16507
ebsco_EBSCOhost3html_13,doi,10.1123/ssj.2014-0069
ebsco_EBSCOhost3html_14,doi,10.1485/AIS_2018/11_3434211
ebsco_EBSCOhost3html_15,doi,10.1111/bjet.12595
ebsco_EBSCOhost3html_16,doi,10.5334/jime.502
ebsco_EBSCOhost3html_17,doi,10.1080/24694452.2018.1484683
ebsco_EBSCOhost3html_20,doi,10.1007/s12124-018-9447-5
ebsco_EBSCOhost3html_21,doi,10.24908/ss.v18i2.13937
ebsco_EBSCOhost3html_22,doi,10.1044/2018_AJA-IMIA3-18-0003
ebsco_EBSCOhost3html_23,doi,10.1111/maq.12440
ebsco_EBSCOhost3html_24,doi,10.1080/01436597.2018.1509700
ebsco_EBSCOhost3html_25,doi,10.1080/15228835.2018.1539369
ebsco_EBSCOhost3html_26,doi,10.1111/soru.12202
ebsco_EBSCOhost3html_27,doi,10.1007/s10610-017-9361-2
ebsco_EBSCOhost3html_29,doi,10.1111/socf.12444
ebsco_EBSCOhost3html_30,doi,10.1111/lsi.12354
ebsco_EBSCOhost3html_31,doi,10.1080/02680939.2018.1549752
ebsco_EBSCOhost3html_32,doi,10.1016/j.chb.2018.09.040
ebsco_EBSCOhost3html_33,doi,10.1016/j.chb.2018.08.039
ebsco_EBSCOhost3html_34,doi,10. 15936/j. cnki. 1008 - 3758. 2020. 01. 002
ebsco_EBSCOhost3html_35,doi,10.1080/17430437.2018.1555233
ebsco_EBSCOhost3html_36,doi,10.11918/j.issn.0367-6234.201901014
ebsco_EBSCOhost3html_37,doi,10.1542/peds.2019-0562
ebsco_EBSCOhost3html_39,doi,10.1080/00213624.2018.1469938
ebsco_EBSCOhost3html_40,doi,10.24908/ss.v16i3.12594
ebsco_EBSCOhost3html_41,doi,10.1007/s11113-018-9464-6
ebsco_EBSCOhost3html_42,doi,10.1002/eat.22878
ebsco_EBSCOhost3html_44,doi,10.24908/ss.v18i1.13118
ebsco_EBSCOhost3html_46,doi,10.1080/17449642.2020.1822631
ebsco_EBSCOhost3html_47,doi,10.1108/LHT-08-2019-0173
ebsco_EBSCOhost3html_48,doi,10.1162/desi_a_00612
ebsco_EBSCOhost3html_49,doi,10.1080/09505431.2019.1705273
ebsco_EBSCOhost3html_50,doi,10.1093/llc/fqz050
ebsco_EBSCOhost4html_1,doi,10.1093/ageing/afaa096
ebsco_EBSCOhost4html_2,doi,10.1177/0020764020933287
ebsco_EBSCOhost4html_3,doi,10.1177/0042098019886764
ebsco_EBSCOhost4html_4,doi,10.3167/th.2020.6716401
ebsco_EBSCOhost4html_5,doi,10.1177/1461444820932868
ebsco_EBSCOhost4html_6,doi,10.1007/s11186-020-09404-2
ebsco_EBSCOhost4html_7,doi,10.15446/innovar.v30n78.90306
ebsco_EBSCOhost4html_8,doi,10.1080/1369118X.2019.1602664
ebsco_EBSCOhost4html_9,doi,10.1080/17530350.2020.1751677
ebsco_EBSCOhost4html_10,doi,10.1177/1461444820913565
ebsco_EBSCOhost4html_11,doi,10.1177/0896920519866004
ebsco_EBSCOhost4html_12,doi,10.1080/13645579.2020.1766767
ebsco_EBSCOhost4html_14,doi,10.1002/per.2290
ebsco_EBSCOhost4html_15,doi,10.1017/S0020859017000013
ebsco_EBSCOhost4html_17,doi,10.1386/macp.14.1.19_1
ebsco_EBSCOhost4html_18,doi,10.1080/00045608.2015.1054252
ebsco_EBSCOhost4html_19,doi,10.1080/00131881.2019.1625716
ebsco_EBSCOhost4html_20,doi,10.1080/23303131.2019.1674756
ebsco_EBSCOhost4html_22,doi,10.1080/09692290.2019.1616597
ebsco_EBSCOhost4html_23,doi,10.1108/S0733-558X20190000064007
ebsco_EBSCOhost4html_24,doi,10.1093/ips/olz009
ebsco_EBSCOhost4html_25,doi,10.1177/1360780419857734
ebsco_EBSCOhost4html_26,doi,10.1080/0144929X.2019.1625440
ebsco_EBSCOhost4html_27,doi,10.1080/0144929X.2019.1584245
ebsco_EBSCOhost4html_28,doi,10.3917/futur.425.0053
ebsco_EBSCOhost4html_29,doi,10.1111/ecin.12364
ebsco_EBSCOhost4html_30,doi,10.1007/s11205-016-1495-y
ebsco_EBSCOhost4html_31,doi,10.1080/15228835.2017.1416515
ebsco_EBSCOhost4html_32,doi,10.1007/s11614-014-0136-4
ebsco_EBSCOhost4html_35,doi,10.1007/s10551-018-3806-5
ebsco_EBSCOhost4html_36,doi,10.1111/bjet.12860
ebsco_EBSCOhost4html_37,doi,10.1111/puar.13107
ebsco_EBSCOhost4html_38,doi,10.1002/asi.24333
ebsco_EBSCOhost4html_40,doi,10.1386/fiin.17.3.79_1
ebsco_EBSCOhost4html_41,doi,10.1002/ad.2485
ebsco_EBSCOhost4html_42,doi,10.1080/02615479.2020.1807926
ebsco_EBSCOhost4html_43,doi,10.1111/1467-9566.12969
ebsco_EBSCOhost4html_44,doi,10.24908/ss.v17i5.13541
ebsco_EBSCOhost4html_45,doi,10.1485/AIS_2018/11_3434222
ebsco_EBSCOhost4html_46,doi,10.1485/AIS_2018/11_3434206
ebsco_EBSCOhost4html_47,doi,10.1017/ssh.2020.32
ebsco_EBSCOhost4html_48,doi,10.1177/1461444819889959
ebsco_EBSCOhost4html_49,doi,10.1007/s10551-015-2904-x
ebsco_EBSCOhost4html_50,doi,10.1007/s10611-016-9678-7
ebsco_EBSCOhost5html_1,doi,10.1177/0003122417725865
ebsco_EBSCOhost5html_2,doi,10.4185/RLCS-2014-1008
ebsco_EBSCOhost5html_3,doi,10.1177/0165551518789880
ebsco_EBSCOhost5html_4,doi,10.1080/02529203.2019.1639963
ebsco_EBSCOhost5html_5,doi,10.1177/0952695119830900
ebsco_EBSCOhost5html_6,doi,10.1016/j.soscij.2018.10.010
ebsco_EBSCOhost5html_7,doi,10.1177/0081175019863783
ebsco_EBSCOhost5html_8,doi,10.1080/24754269.2019.1598834
ebsco_EBSCOhost5html_9,doi,10.24411/2413-693X-2019-10310
ebsco_EBSCOhost5html_10,doi,10.1080/19371918.2019.1614508
ebsco_EBSCOhost5html_11,doi,10.1177/0003122420936665
ebsco_EBSCOhost5html_12,doi,10.1080/00031305.2018.1558109
ebsco_EBSCOhost5html_13,doi,10.1080/10509208.2019.1653665
ebsco_EBSCOhost5html_14,doi,10.1016/j.shpsa.2019.12.004
ebsco_EBSCOhost5html_17,doi,10.1111/cros.12429
ebsco_EBSCOhost5html_18,doi,10.1257/aer.20171349
ebsco_EBSCOhost5html_19,doi,10.1146/annurev-soc-121919-054756
ebsco_EBSCOhost5html_20,doi,10.1111/1467-9566.13101
ebsco_EBSCOhost5html_21,doi,10.1215/00182702-8304751
ebsco_EBSCOhost5html_22,doi,10.1086/708720
ebsco_EBSCOhost5html_24,doi,10.7015/JEAS.202006_50(2).0004
ebsco_EBSCOhost5html_25,doi,10.1007/s11113-019-09565-8
ebsco_EBSCOhost5html_26,doi,10.17159/2224-7912/2020/v60n2a18
ebsco_EBSCOhost5html_27,doi,10.1080/10253866.2018.1519489
ebsco_EBSCOhost5html_28,doi,10.1177/1440783319893523
ebsco_EBSCOhost5html_29,doi,10.1126/science.abc0473
ebsco_EBSCOhost5html_30,doi,10.1080/0163853X.2020.1739600
ebsco_EBSCOhost5html_31,doi,10.1007/s00213-020-05503-1
ebsco_EBSCOhost5html_32,doi,10.14507/epaa.25.3037
ebsco_EBSCOhost5html_33,doi,10.5703/educationculture.33.2.0013
ebsco_EBSCOhost5html_34,doi,10.3138/ecf.33.1.110
ebsco_EBSCOhost5html_35,doi,10.1080/00045608.2015.1039105
ebsco_EBSCOhost5html_36,doi,10.1111/soru.12120
ebsco_EBSCOhost5html_37,doi,10.1080/0312407X.2015.1134606
ebsco_EBSCOhost5html_38,doi,10.1111/cico.12219
ebsco_EBSCOhost5html_39,doi,10.1386/macp.13.1-2.7_1
ebsco_EBSCOhost5html_40,doi,10.1111/ropr.12332
ebsco_EBSCOhost5html_41,doi,10.1007/s11205-018-2015-z
ebsco_EBSCOhost5html_43,doi,10.1111/pere.12280
ebsco_EBSCOhost5html_45,doi,10.1111/papt.12222
ebsco_EBSCOhost5html_46,doi,10.1177/0002764218799130
ebsco_EBSCOhost5html_47,doi,10.1177/0002764218792701
ebsco_EBSCOhost5html_48,doi,10.1177/0002764219826282
ebsco_EBSCOhost5html_49,doi,10.1177/0165551518787699
ebsco_EBSCOhost5html_50,doi,10.1177/0165551518782824
ebsco_EBSCOhost6html_1,doi,10.1002/asi.24132
ebsco_EBSCOhost6html_2,doi,10.1016/j.chb.2018.07.002
ebsco_EBSCOhost6html_3,doi,10.1016/j.chb.2018.04.033
ebsco_EBSCOhost6html_4,doi,10.1177/0042098018779554
ebsco_EBSCOhost6html_6,doi,10.1017/ssh.2018.39
ebsco_EBSCOhost6html_9,doi,10.19173/irrodl.v17i6.2812
ebsco_EBSCOhost6html_11,doi,10.1111/soc4.12436
ebsco_EBSCOhost6html_12,doi,10.1515/zfsoz-2017-1014
ebsco_EBSCOhost6html_13,doi,10.1080/0144929X.2019.1641663
ebsco_EBSCOhost6html_14,doi,10.1111/puar.12625
ebsco_EBSCOhost6html_17,doi,10.1007/s11528-016-0072-1
ebsco_EBSCOhost6html_18,doi,10.1007/BF03397112
ebsco_EBSCOhost6html_20,doi,10.14307/JFCS108.2.23
ebsco_EBSCOhost6html_21,doi,10.1002/jee.20113
ebsco_EBSCOhost6html_22,doi,10.1162/LEON_a_01080
ebsco_EBSCOhost6html_24,doi,10.1002/hast.523
ebsco_EBSCOhost6html_25,doi,10.1080/15548732.2016.1209149
ebsco_EBSCOhost6html_26,doi,10.17011/ht/urn.201605192620
ebsco_EBSCOhost6html_27,doi,10.1007/s12108-015-9291-8
ebsco_EBSCOhost6html_28,doi,10.1080/00207659.2016.1130410
ebsco_EBSCOhost6html_29,doi,10.1080/00207659.2016.1130409
ebsco_EBSCOhost6html_30,doi,10.3280/SR2016-109010
ebsco_EBSCOhost6html_31,doi,10.3280/SR2016-109007
ebsco_EBSCOhost6html_32,doi,10.3280/SR2016-109006
ebsco_EBSCOhost6html_33,doi,10.3280/SR2016-109005
ebsco_EBSCOhost6html_34,doi,10.3280/SR2016-109004
ebsco_EBSCOhost6html_35,doi,10.3280/SR2016-109003
ebsco_EBSCOhost6html_36,doi,10.1093/poq/nfv039
ebsco_EBSCOhost6html_37,doi,10.1007/s11205-018-1951-y
ebsco_EBSCOhost6html_38,doi,10.12759/hsr.44.2019.2.77-102
ebsco_EBSCOhost6html_39,doi,10.1080/01596306.2019.1569883
ebsco_EBSCOhost6html_40,doi,10.3233/JEM-190464
ebsco_EBSCOhost6html_41,doi,10.1111/soru.12233
ebsco_EBSCOhost6html_42,doi,10.1007/s00127-016-1266-8
ebsco_EBSCOhost6html_43,doi,10.1111/jcpp.12503
ebsco_EBSCOhost6html_44,doi,10.1080/0144929X.2015.1046929
ebsco_EBSCOhost6html_45,doi,10.1080/00330124.2018.1479973
ebsco_EBSCOhost6html_46,doi,10.1177/0952695118818978
ebsco_EBSCOhost6html_47,doi,10.5406/amerjpsyc.131.4.0477
ebsco_EBSCOhost6html_48,doi,10.1080/10253866.2017.1422902
ebsco_EBSCOhost6html_49,doi,10.1093/jhuman/huz014
ebsco_EBSCOhost6html_50,doi,10.3969/j.issn.2095-042X.2019.01.011
ebsco_EBSCOhost8html_1,doi,10.1017/S0022050718000177
ebsco_EBSCOhost8html_2,doi,10.1111/maq.12417
ebsco_EBSCOhost8html_3,doi,10.1485/AIS_2018/11_3434226
ebsco_EBSCOhost8html_4,doi,10.1108/IJSSP-05-2017-0062
ebsco_EBSCOhost8html_5,doi,10.1080/1369118X.2017.1289232
ebsco_EBSCOhost8html_6,doi,10.1080/09502386.2017.1384034
ebsco_EBSCOhost8html_7,doi,10.3233/JEM-180458
ebsco_EBSCOhost8html_8,doi,10.1287/inte.2017.0890
ebsco_EBSCOhost8html_9,doi,10.1162/neco_a_01097
ebsco_EBSCOhost8html_10,doi,10.1111/papr.12645
ebsco_EBSCOhost8html_11,doi,10.1080/00045608.2015.1054252
ebsco_EBSCOhost8html_12,doi,10.1080/00231940.2015.1127117
ebsco_EBSCOhost8html_13,doi,10.1111/jcpp.12538
ebsco_EBSCOhost8html_14,doi,10.1111/ropr.12081
ebsco_EBSCOhost8html_15,doi,10.1111/ropr.12078
ebsco_EBSCOhost8html_16,doi,10.1111/ropr.12077
ebsco_EBSCOhost8html_17,doi,10.1111/ropr.12083
ebsco_EBSCOhost8html_18,doi,10.1111/ropr.12082
ebsco_EBSCOhost8html_19,doi,10.1111/ropr.12079
ebsco_EBSCOhost8html_20,doi,10.1111/1467-954X.12158
ebsco_EBSCOhost8html_21,doi,10.1007/s11186-014-9216-5
ebsco_EBSCOhost8html_22,doi,10.1080/1472586X.2014.887268
ebsco_EBSCOhost8html_23,doi,10.24908/ss.v12i2.4605
ebsco_EBSCOhost8html_24,doi,10.24908/ss.v12i2.4750
ebsco_EBSCOhost8html_25,doi,10.24908/ss.v12i2.5113
ebsco_EBSCOhost8html_26,doi,10.1080/10875301.2018.1524337
ebsco_EBSCOhost8html_27,doi,10.1108/EL-06-2016-0134
ebsco_EBSCOhost8html_28,doi,10.1177/0163443717693681
ebsco_EBSCOhost8html_31,doi,10.1177/0038038517698639
ebsco_EBSCOhost8html_33,doi,10.1177/1360780417731272
ebsco_EBSCOhost8html_35,doi,10.1111/flan.12318
ebsco_EBSCOhost8html_36,doi,10.1080/24694452.2017.1373625
ebsco_EBSCOhost8html_37,doi,10.1007/s12108-017-9348-y
ebsco_EBSCOhost8html_38,doi,10.1080/15374416.2018.1443461
ebsco_EBSCOhost8html_39,doi,10.1016/j.chb.2018.08.038
ebsco_EBSCOhost8html_40,doi,10.1111/1467-9752.12392
ebsco_EBSCOhost8html_41,doi,10.1352/1934-9556-57.5.463
ebsco_EBSCOhost8html_42,doi,10.3233/EFI-180203
ebsco_EBSCOhost8html_43,doi,10.1080/09523987.2019.1669875
ebsco_EBSCOhost8html_44,doi,10.1016/j.chb.2019.05.006
ebsco_EBSCOhost8html_45,doi,10.1086/705544
ebsco_EBSCOhost8html_46,doi,10.1177/0308518X19845908
ebsco_EBSCOhost8html_47,doi,10.1177/0163443719831598
ebsco_EBSCOhost8html_48,doi,10.1080/24694452.2019.1592660
ebsco_EBSCOhost8html_49,doi,10.1111/1467-9566.12969
ebsco_EBSCOhost8html_50,doi,10.1111/jiec.12849
ebsco_EBSCOhost1html_10,references,"1  Alford, J., Hartley, J., Yates, S., & Hughes, O. (2017). Into the purple zone: Deconstructing the politics/administration distinction. The American Review of Public Administration, 47 (7), 752 – 763."
ebsco_EBSCOhost1html_10,references,"2  Andreu‐Perez, J., Poon, C. C., Merrifield, R. D., Wong, S. T., & Yang, G. Z. (2015). Big data for health. IEEE Journal of Biomedical and Health Informatics, 19 (4), 1193 – 1208."
ebsco_EBSCOhost1html_10,references,"3  Armijo, L. E., & Gervasoni, C. (2010). Two dimensions of democracy and the economy. Democratization, 17 (1), 143 – 174."
ebsco_EBSCOhost1html_10,references,"4  Barnett, M. (2016). Accountability and global governance: The view from paternalism. Regulation & Governance, 10 (2), 134 – 148."
