id,reference
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra note 6; J. M. Porup,
                            Malware in the Hospital, Slate
                (Jan. 25, 2016), at
                    http://www.slate.com/articles/technology/future_tense/2016/01/malware_not_malicious_hackers_is_the_biggest_danger_to_internet_connected.html; Adrienne LaFrance, When You Give a Tree an Email Address,
                        Atlantic (July 10, 2015), at
                    http://www.theatlantic.com/technology/archive/2015/07/when-you-give-a-tree-an-email-address/398210/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"As a result, some norms have taken years, if not decades, to form and spread (for example, abolition). See, e.g.,
                        Robin Blackburn
                  , The Overthrow of
                            Colonial Slavery
               , 1776–1848 (1988)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Geraldo Chowell, Cécile Viboud, James M. Hyman &
                        Lone Simonsen, The Western Africa Ebola Virus Disease Epidemic Exhibits Both
                            Global Exponential and Local Polynomial Growth Rates, PLOS Currents: Outbreaks (Jan. 21, 2015), at
                    http://currents.plos.org/outbreaks/article/the-western-africa-ebola-virus-disease-epidemic-exhibits-both-global-exponential-and-local-polynomial-growth-rates/;
                        Patrick Honner, Exponential Outbreaks: The Mathematics of
                        Epidemics, N.Y. Times (Nov. 5, 2014), at
                    http://learning.blogs.nytimes.com/2014/11/05/exponential-outbreaks-the-mathematics-of-epidemics/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeAmy Maxmen, How the Fight Against Ebola Tested a Culture's
                        Traditions, Nat'l Geographic (Jan. 30, 2015), at
                    http://news.nationalgeographic.com/2015/01/150130-ebola-virus-outbreak-epidemic-sierra-leone-funerals/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Nevertheless, half the world—57 percent, or 4.2 billion people—still lacks regular Internet access. Broadband Commission
                            for Digital Development
               , The State of Broadband 2015: Broadband as a Foundation for
                            Sustainable Development
               
                    8 (2015), at
                    http://www.broadbandcommission.org/Documents/reports/bb-annualreport2015.pdf."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeAdoption of the Paris Agreement, UN Doc. FCCC/CP/2015/L.9/Rev.1 (Dec. 12, 2015)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"As the adage goes, “On the Internet, nobody knows you're a dog.”
                    See
                    https://en.wikipedia.org/wiki/On_the_Internet,_nobody_knows_you%27re_a_dog#/media/File:Internet_dog.jpg. The original cartoon, by Peter Steiner, was published July
                    5, 1993, in the New Yorker."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,See supra notes 69–72 and accompanying text.
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Tor Project, Users of Tor, athttps://www.torproject.org/about/torusers.html.en."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Kristen Eichensehr, Cyber Attribution
                            Problems—Not Just Who, But What, Just Security
                (Dec. 11, 2014), at
                    https://www.justsecurity.org/18334/cyber-attribution-problems-not-who/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Thomas Rid & Ben Buchanan, Attributing Cyber Attacks, 38
                    J. Strategic Stud.
                    4 (2015); Jon R. Lindsay, Stuxnet and the
                            Limits of Cyber Warfare, 22
                    Security Stud.
                    365 (2013)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"53 Admitted False Flag Attacks, Washingtonsblog
                (Feb. 23,
                        2015), at
                    http://www.washingtonsblog.com/2015/02/x-admitted-false-flag-attacks.html."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"If anything, “Big Data” and the “Internet of Things” make it harder to remain anonymous, given how they track and gather data. See
                        supra notes 6, 190; Kate Crawford & Jason Schultz, Big Data and Due Process: Toward a Framework to Redress Predictive Privacy
                        Harms, 55
                    B.C. L. Rev.
                    93 (2014)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeBruce Schneier, Hacker or Spy? In Today's Cyberattacks, Finding the
                            Culprit Is a Troubling Puzzle, Christian Sci. Monitor
                (Mar. 4, 2015), at
                    http://www.csmonitor.com/About/People/Bruce-Schneier."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Julie E. Cohen, Cyberspace as/and
                            Space, 107Colum. L. Rev.210, 210–11 (2007)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., John Perry Barlow,
                            A Declaration of the Independence of Cyberspace (Feb. 8, 1996), at
                    https://www.eff.org/cyberspace-independence; David R. Johnson & David
                        Post, Law and Borders—the Rise of Law in Cyberspace, 48
                    Stan. L. Rev.
                    1367, 1375–76 (1996)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Chris C. Demchak &
                        Peter Dombrowksi, Rise of a Cybered Westphalian
                        Age, 5
                    Strategic Stud. Q.
               32 (2011); Jack L.
                                Goldsmith
                   & Tim Wu
                  ,
                            Who Controls the Internet?, at xii (2006); Orin S.
                            Kerr, The Problem of Perspective in Internet Law, 91
                    Geo. L.J.
                    357, 359–61 (2003)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeAnupam Chander & Uyên P.
                            Lê, Data Nationalism, 64
                    Emory L.J.
                    677 (2015)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Jyh-An Lee & Ching-Yi Liu, Forbidden City Enclosed by the Great Firewall: The Law and Power of Internet Filtering in
                            China, 13
                    Minn. J. L. Sci. & Tech.
                    125 (2012)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeDuncan B. Hollis, Stewardship Versus Sovereignty? International Law and the Apportionment
                        of Cyberspace 6–7 (paper prepared for the Cyber Dialogue forum, Toronto, Canada, March 18–19, 2012) (on file with authors)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generallyAlexander Klimburg, Mobilising Cyber Power,
                        53Survival
               41 (2011) (noting, in contrast, how Chinese and Russian governments regularly assume that they can control nonstate actors)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., UN Convention on the Law of the Sea, Dec. 10, 1982, 1833 UNTS 3; Marrakesh Agreement Establishing the World Trade
                    Organization, Apr. 15, 1994, 1867 UNTS 154; Extractive Industries Transparency Initiative, athttps://eiti.org; see alsoVirginia Haufler, Disclosure as Governance: The Extractive Industries
                            Transparency Initiative and Resource Management in the Developing World, 10Global Envtl. Pol.53 (2012)."
