id,tag,value
journal-article-10.2307_26380518,journal,china perspectives
journal-article-10.2307_26380533,journal,china perspectives
journal-article-10.2307_26380534,journal,china perspectives
journal-article-10.2307_26380535,journal,china perspectives
journal-article-10.2307_26381989,journal,bms: bulletin of sociological methodology / bulletin de méthodologie sociologique
journal-article-10.2307_26381990,journal,bms: bulletin of sociological methodology / bulletin de méthodologie sociologique
journal-article-10.2307_26381993,journal,bms: bulletin of sociological methodology / bulletin de méthodologie sociologique
journal-article-10.2307_26381994,journal,bms: bulletin of sociological methodology / bulletin de méthodologie sociologique
journal-article-10.2307_26382026,journal,bms: bulletin of sociological methodology / bulletin de méthodologie sociologique
journal-article-10.2307_26382881,journal,sociological theory
journal-article-10.2307_26384745,journal,american journal of political science
journal-article-10.2307_26384897,journal,political research quarterly
journal-article-10.2307_26386324,journal,"alternatives: global, local, political"
journal-article-10.2307_26395916,journal,georgetown journal of international affairs
journal-article-10.2307_26395922,journal,georgetown journal of international affairs
journal-article-10.2307_26395923,journal,georgetown journal of international affairs
journal-article-10.2307_26395933,journal,georgetown journal of international affairs
journal-article-10.2307_26395935,journal,georgetown journal of international affairs
journal-article-10.2307_26395936,journal,georgetown journal of international affairs
journal-article-10.2307_26395978,journal,georgetown journal of international affairs
journal-article-10.2307_26396270,journal,contributions to the history of concepts
journal-article-10.2307_26405736,journal,social justice
journal-article-10.2307_26405737,journal,social justice
journal-article-10.2307_26413316,journal,perspectives on terrorism
journal-article-10.2307_26419963,journal,new labor forum
journal-article-10.2307_26425193,journal,contemporary sociology
journal-article-10.2307_26425212,journal,contemporary sociology
journal-article-10.2307_26425246,journal,contemporary sociology
journal-article-10.2307_26425720,journal,contemporary sociology
journal-article-10.2307_26426365,journal,american sociological review
journal-article-10.2307_26426367,journal,american sociological review
journal-article-10.2307_26426371,journal,american sociological review
journal-article-10.2307_26426409,journal,american sociological review
journal-article-10.2307_26426410,journal,american sociological review
journal-article-10.2307_26426411,journal,american sociological review
journal-article-10.2307_26426413,journal,american sociological review
journal-article-10.2307_26427268,journal,zeitschrift für politikberatung (zpb) / policy advice and political consulting
journal-article-10.2307_26427269,journal,zeitschrift für politikberatung (zpb) / policy advice and political consulting
journal-article-10.2307_26429058,journal,sociological methodology
journal-article-10.2307_26430813,journal,strategic studies quarterly
journal-article-10.2307_26450038,journal,aq: australian quarterly
journal-article-10.2307_26450190,journal,aq: australian quarterly
journal-article-10.2307_26450195,journal,aq: australian quarterly
journal-article-10.2307_26457765,journal,journal of strategic security
journal-article-10.2307_26465232,journal,journal of strategic security
journal-article-10.2307_26465290,journal,journal of strategic security
journal-article-10.2307_26465292,journal,journal of strategic security
journal-article-10.2307_26465298,journal,journal of strategic security
journal-article-10.2307_26466773,journal,journal of strategic security
journal-article-10.2307_26466778,journal,journal of strategic security
journal-article-10.2307_26466893,journal,journal of strategic security
journal-article-10.2307_26469824,journal,prism
journal-article-10.2307_26470378,journal,prism
journal-article-10.2307_26470410,journal,prism
journal-article-10.2307_26470513,journal,prism
journal-article-10.2307_26470516,journal,prism
journal-article-10.2307_26470517,journal,prism
journal-article-10.2307_26470518,journal,prism
journal-article-10.2307_26470525,journal,prism
journal-article-10.2307_26481829,journal,counter terrorist trends and analyses
journal-article-10.2307_26482979,journal,perspectives on terrorism
journal-article-10.2307_26482995,journal,perspectives on terrorism
journal-article-10.2307_26482997,journal,perspectives on terrorism
journal-article-10.2307_26485050,journal,journal of strategic security
journal-article-10.2307_26487782,journal,the new atlantis
journal-article-10.2307_26494339,journal,journal of international affairs
journal-article-10.2307_26494357,journal,journal of international affairs
journal-article-10.2307_26494358,journal,journal of international affairs
journal-article-10.2307_26494364,journal,journal of international affairs
journal-article-10.2307_26494368,journal,journal of international affairs
journal-article-10.2307_26494370,journal,journal of international affairs
journal-article-10.2307_26497111,journal,american intelligence journal
journal-article-10.2307_26497114,journal,american intelligence journal
journal-article-10.2307_26497128,journal,american intelligence journal
journal-article-10.2307_26508115,journal,journal of international affairs
journal-article-10.2307_26508116,journal,journal of international affairs
journal-article-10.2307_26510624,journal,world affairs
journal-article-10.2307_26515468,journal,perspectives on terrorism
journal-article-10.2307_26531927,journal,china perspectives
journal-article-10.2307_26532695,journal,comparative politics
journal-article-10.2307_26532993,journal,análise social
journal-article-10.2307_26533617,journal,strategic studies quarterly
journal-article-10.2307_26533634,journal,historical social research / historische sozialforschung. supplement
journal-article-10.2307_26544652,journal,perspectives on terrorism
journal-article-10.2307_26552328,journal,journal of international affairs
journal-article-10.2307_26555040,journal,sociology
journal-article-10.2307_26555816,journal,sociology
journal-article-10.2307_26556368,journal,sociology
journal-article-10.2307_26556369,journal,sociology
journal-article-10.2307_26556371,journal,sociology
journal-article-10.2307_26556375,journal,sociology
journal-article-10.2307_26556383,journal,sociology
journal-article-10.2307_26556384,journal,sociology
journal-article-10.2307_26566422,journal,historical social research / historische sozialforschung
journal-article-10.2307_26583596,journal,european review of international studies
journal-article-10.2307_26588336,journal,journal of international affairs
journal-article-10.2307_26588344,journal,journal of international affairs
journal-article-10.2307_26588346,journal,journal of international affairs
journal-article-10.2307_26588349,journal,journal of international affairs
journal-article-10.2307_26588350,journal,journal of international affairs
journal-article-10.2307_26590531,journal,perspectives on terrorism
journal-article-10.2307_26593335,journal,european review of international studies
journal-article-10.2307_26593742,journal,european review of international studies
journal-article-10.2307_26593799,journal,european review of international studies
journal-article-10.2307_26593816,journal,european review of international studies
journal-article-10.2307_26598772,journal,american journal of political science
journal-article-10.2307_26598778,journal,american journal of political science
journal-article-10.2307_26600626,journal,political research quarterly
journal-article-10.2307_26604897,journal,historical social research / historische sozialforschung
journal-article-10.2307_26604898,journal,historical social research / historische sozialforschung
journal-article-10.2307_26604899,journal,historical social research / historische sozialforschung
journal-article-10.2307_26604908,journal,historical social research / historische sozialforschung
journal-article-10.2307_26605181,journal,aq: australian quarterly
journal-article-10.2307_26609098,journal,the new atlantis
journal-article-10.2307_26609114,journal,the new atlantis
journal-article-10.2307_26609115,journal,the new atlantis
journal-article-10.2307_26618038,journal,journal of consumer psychology
journal-article-10.2307_26626869,journal,perspectives on terrorism
journal-article-10.2307_26639655,journal,china review
journal-article-10.2307_26639656,journal,china review
journal-article-10.2307_26639658,journal,china review
journal-article-10.2307_26639659,journal,china review
journal-article-10.2307_26639661,journal,china review
